state_id,eavs_unit_name,eavs_unit_code,name
1,AUTAUGA COUNTY,0100100000,Autauga
1,BALDWIN COUNTY,0100300000,Baldwin
1,BARBOUR COUNTY,0100500000,Barbour
1,BIBB COUNTY,0100700000,Bibb
1,BLOUNT COUNTY,0100900000,Blount
1,BULLOCK COUNTY,0101100000,Bullock
1,BUTLER COUNTY,0101300000,Butler
1,CALHOUN COUNTY,0101500000,Calhoun
1,CHAMBERS COUNTY,0101700000,Chambers
1,CHEROKEE COUNTY,0101900000,Cherokee
1,CHILTON COUNTY,0102100000,Chilton
1,CHOCTAW COUNTY,0102300000,Choctaw
1,CLARKE COUNTY,0102500000,Clarke
1,CLAY COUNTY,0102700000,Clay
1,CLEBURNE COUNTY,0102900000,Cleburne
1,COFFEE COUNTY,0103100000,Coffee
1,COLBERT COUNTY,0103300000,Colbert
1,CONECUH COUNTY,0103500000,Conecuh
1,COOSA COUNTY,0103700000,Coosa
1,COVINGTON COUNTY,0103900000,Covington
1,CRENSHAW COUNTY,0104100000,Crenshaw
1,CULLMAN COUNTY,0104300000,Cullman
1,DALE COUNTY,0104500000,Dale
1,DALLAS COUNTY,0104700000,Dallas
1,DEKALB COUNTY,0104900000,Dekalb
1,ELMORE COUNTY,0105100000,Elmore
1,ESCAMBIA COUNTY,0105300000,Escambia
1,ETOWAH COUNTY,0105500000,Etowah
1,FAYETTE COUNTY,0105700000,Fayette
1,FRANKLIN COUNTY,0105900000,Franklin
1,GENEVA COUNTY,0106100000,Geneva
1,GREENE COUNTY,0106300000,Greene
1,HALE COUNTY,0106500000,Hale
1,HENRY COUNTY,0106700000,Henry
1,HOUSTON COUNTY,0106900000,Houston
1,JACKSON COUNTY,0107100000,Jackson
1,JEFFERSON COUNTY,0107300000,Jefferson
1,LAMAR COUNTY,0107500000,Lamar
1,LAUDERDALE COUNTY,0107700000,Lauderdale
1,LAWRENCE COUNTY,0107900000,Lawrence
1,LEE COUNTY,0108100000,Lee
1,LIMESTONE COUNTY,0108300000,Limestone
1,LOWNDES COUNTY,0108500000,Lowndes
1,MACON COUNTY,0108700000,Macon
1,MADISON COUNTY,0108900000,Madison
1,MARENGO COUNTY,0109100000,Marengo
1,MARION COUNTY,0109300000,Marion
1,MARSHALL COUNTY,0109500000,Marshall
1,MOBILE COUNTY,0109700000,Mobile
1,MONROE COUNTY,0109900000,Monroe
1,MONTGOMERY COUNTY,0110100000,Montgomery
1,MORGAN COUNTY,0110300000,Morgan
1,PERRY COUNTY,0110500000,Perry
1,PICKENS COUNTY,0110700000,Pickens
1,PIKE COUNTY,0110900000,Pike
1,RANDOLPH COUNTY,0111100000,Randolph
1,RUSSELL COUNTY,0111300000,Russell
1,ST. CLAIR COUNTY,0111500000,St. Clair
1,SHELBY COUNTY,0111700000,Shelby
1,SUMTER COUNTY,0111900000,Sumter
1,TALLADEGA COUNTY,0112100000,Talladega
1,TALLAPOOSA COUNTY,0112300000,Tallapoosa
1,TUSCALOOSA COUNTY,0112500000,Tuscaloosa
1,WALKER COUNTY,0112700000,Walker
1,WASHINGTON COUNTY,0112900000,Washington
1,WILCOX COUNTY,0113100000,Wilcox
1,WINSTON COUNTY,0113300000,Winston
2,ALASKA,0200000000,Alaska
4,APACHE COUNTY,0400100000,Apache
4,COCHISE COUNTY,0400300000,Cochise
4,COCONINO COUNTY,0400500000,Coconino
4,GILA COUNTY,0400700000,Gila
4,GRAHAM COUNTY,0400900000,Graham
4,GREENLEE COUNTY,0401100000,Greenlee
4,LA PAZ COUNTY,0401200000,La Paz
4,MARICOPA COUNTY,0401300000,Maricopa
4,MOHAVE COUNTY,0401500000,Mohave
4,NAVAJO COUNTY,0401700000,Navajo
4,PIMA COUNTY,0401900000,Pima
4,PINAL COUNTY,0402100000,Pinal
4,SANTA CRUZ COUNTY,0402300000,Santa Cruz
4,YAVAPAI COUNTY,0402500000,Yavapai
4,YUMA COUNTY,0402700000,Yuma
5,ARKANSAS COUNTY,0500100000,Arkansas
5,ASHLEY COUNTY,0500300000,Ashley
5,BAXTER COUNTY,0500500000,Baxter
5,BENTON COUNTY,0500700000,Benton
5,BOONE COUNTY,0500900000,Boone
5,BRADLEY COUNTY,0501100000,Bradley
5,CALHOUN COUNTY,0501300000,Calhoun
5,CARROLL COUNTY,0501500000,Carroll
5,CHICOT COUNTY,0501700000,Chicot
5,CLARK COUNTY,0501900000,Clark
5,CLAY COUNTY,0502100000,Clay
5,CLEBURNE COUNTY,0502300000,Cleburne
5,CLEVELAND COUNTY,0502500000,Cleveland
5,COLUMBIA COUNTY,0502700000,Columbia
5,CONWAY COUNTY,0502900000,Conway
5,CRAIGHEAD COUNTY,0503100000,Craighead
5,CRAWFORD COUNTY,0503300000,Crawford
5,CRITTENDEN COUNTY,0503500000,Crittenden
5,CROSS COUNTY,0503700000,Cross
5,DALLAS COUNTY,0503900000,Dallas
5,DESHA COUNTY,0504100000,Desha
5,DREW COUNTY,0504300000,Drew
5,FAULKNER COUNTY,0504500000,Faulkner
5,FRANKLIN COUNTY,0504700000,Franklin
5,FULTON COUNTY,0504900000,Fulton
5,GARLAND COUNTY,0505100000,Garland
5,GRANT COUNTY,0505300000,Grant
5,GREENE COUNTY,0505500000,Greene
5,HEMPSTEAD COUNTY,0505700000,Hempstead
5,HOT SPRING COUNTY,0505900000,Hot Spring
5,HOWARD COUNTY,0506100000,Howard
5,INDEPENDENCE COUNTY,0506300000,Independence
5,IZARD COUNTY,0506500000,Izard
5,JACKSON COUNTY,0506700000,Jackson
5,JEFFERSON COUNTY,0506900000,Jefferson
5,JOHNSON COUNTY,0507100000,Johnson
5,LAFAYETTE COUNTY,0507300000,Lafayette
5,LAWRENCE COUNTY,0507500000,Lawrence
5,LEE COUNTY,0507700000,Lee
5,LINCOLN COUNTY,0507900000,Lincoln
5,LITTLE RIVER COUNTY,0508100000,Little River
5,LOGAN COUNTY,0508300000,Logan
5,LONOKE COUNTY,0508500000,Lonoke
5,MADISON COUNTY,0508700000,Madison
5,MARION COUNTY,0508900000,Marion
5,MILLER COUNTY,0509100000,Miller
5,MISSISSIPPI COUNTY,0509300000,Mississippi
5,MONROE COUNTY,0509500000,Monroe
5,MONTGOMERY COUNTY,0509700000,Montgomery
5,NEVADA COUNTY,0509900000,Nevada
5,NEWTON COUNTY,0510100000,Newton
5,OUACHITA COUNTY,0510300000,Ouachita
5,PERRY COUNTY,0510500000,Perry
5,PHILLIPS COUNTY,0510700000,Phillips
5,PIKE COUNTY,0510900000,Pike
5,POINSETT COUNTY,0511100000,Poinsett
5,POLK COUNTY,0511300000,Polk
5,POPE COUNTY,0511500000,Pope
5,PRAIRIE COUNTY,0511700000,Prairie
5,PULASKI COUNTY,0511900000,Pulaski
5,RANDOLPH COUNTY,0512100000,Randolph
5,ST. FRANCIS COUNTY,0512300000,St. Francis
5,SALINE COUNTY,0512500000,Saline
5,SCOTT COUNTY,0512700000,Scott
5,SEARCY COUNTY,0512900000,Searcy
5,SEBASTIAN COUNTY,0513100000,Sebastian
5,SEVIER COUNTY,0513300000,Sevier
5,SHARP COUNTY,0513500000,Sharp
5,STONE COUNTY,0513700000,Stone
5,UNION COUNTY,0513900000,Union
5,VAN BUREN COUNTY,0514100000,Van Buren
5,WASHINGTON COUNTY,0514300000,Washington
5,WHITE COUNTY,0514500000,White
5,WOODRUFF COUNTY,0514700000,Woodruff
5,YELL COUNTY,0514900000,Yell
6,ALPINE COUNTY,0600300000,Alpine
6,AMADOR COUNTY,0600500000,Amador
6,BUTTE COUNTY,0600700000,Butte
6,COLUSA COUNTY,0601100000,Colusa
6,CONTRA COSTA COUNTY,0601300000,Contra Costa
6,DEL NORTE COUNTY,0601500000,Del Norte
6,EL DORADO COUNTY,0601700000,El Dorado
6,FRESNO COUNTY,0601900000,Fresno
6,GLENN COUNTY,0602100000,Glenn
6,HUMBOLDT COUNTY,0602300000,Humboldt
6,IMPERIAL COUNTY,0602500000,Imperial
6,INYO COUNTY,0602700000,Inyo
6,KERN COUNTY,0602900000,Kern
6,KINGS COUNTY,0603100000,Kings
6,LAKE COUNTY,0603300000,Lake
6,LASSEN COUNTY,0603500000,Lassen
6,LOS ANGELES COUNTY,0603700000,Los Angeles
6,MADERA COUNTY,0603900000,Madera
6,MARIN COUNTY,0604100000,Marin
6,MARIPOSA COUNTY,0604300000,Mariposa
6,MENDOCINO COUNTY,0604500000,Mendocino
6,MERCED COUNTY,0604700000,Merced
6,MODOC COUNTY,0604900000,Modoc
6,MONO COUNTY,0605100000,Mono
6,MONTEREY COUNTY,0605300000,Monterey
6,NAPA COUNTY,0605500000,Napa
6,NEVADA COUNTY,0605700000,Nevada
6,ORANGE COUNTY,0605900000,Orange
6,PLACER COUNTY,0606100000,Placer
6,PLUMAS COUNTY,0606300000,Plumas
6,RIVERSIDE COUNTY,0606500000,Riverside
6,SACRAMENTO COUNTY,0606700000,Sacramento
6,SAN BENITO COUNTY,0606900000,San Benito
6,SAN BERNARDINO COUNTY,0607100000,San Bernardino
6,SAN DIEGO COUNTY,0607300000,San Diego
6,SAN FRANCISCO COUNTY,0607500000,San Francisco
6,SAN JOAQUIN COUNTY,0607700000,San Joaquin
6,SAN LUIS OBISPO COUNTY,0607900000,San Luis Obispo
6,SAN MATEO COUNTY,0608100000,San Mateo
6,SANTA BARBARA COUNTY,0608300000,Santa Barbara
6,SANTA CLARA COUNTY,0608500000,Santa Clara
6,SANTA CRUZ COUNTY,0608700000,Santa Cruz
6,SHASTA COUNTY,0608900000,Shasta
6,SIERRA COUNTY,0609100000,Sierra
6,SISKIYOU COUNTY,0609300000,Siskiyou
6,SOLANO COUNTY,0609500000,Solano
6,SONOMA COUNTY,0609700000,Sonoma
6,STANISLAUS COUNTY,0609900000,Stanislaus
6,SUTTER COUNTY,0610100000,Sutter
6,TEHAMA COUNTY,0610300000,Tehama
6,TRINITY COUNTY,0610500000,Trinity
6,TULARE COUNTY,0610700000,Tulare
6,TUOLUMNE COUNTY,0610900000,Tuolumne
6,VENTURA COUNTY,0611100000,Ventura
6,YOLO COUNTY,0611300000,Yolo
6,YUBA COUNTY,0611500000,Yuba
6,ALAMEDA COUNTY,0600100000,Alameda
6,CALAVERAS COUNTY,0600900000,Calaveras
8,ADAMS COUNTY,0800100000,Adams
8,ALAMOSA COUNTY,0800300000,Alamosa
8,ARAPAHOE COUNTY,0800500000,Arapahoe
8,ARCHULETA COUNTY,0800700000,Archuleta
8,BACA COUNTY,0800900000,Baca
8,BENT COUNTY,0801100000,Bent
8,BOULDER COUNTY,0801300000,Boulder
8,BROOMFIELD COUNTY,0801400000,Broomfield
8,CHAFFEE COUNTY,0801500000,Chaffee
8,CHEYENNE COUNTY,0801700000,Cheyenne
8,CLEAR CREEK COUNTY,0801900000,Clear Creek
8,CONEJOS COUNTY,0802100000,Conejos
8,COSTILLA COUNTY,0802300000,Costilla
8,CROWLEY COUNTY,0802500000,Crowley
8,CUSTER COUNTY,0802700000,Custer
8,DELTA COUNTY,0802900000,Delta
8,DENVER COUNTY,0803100000,Denver
8,DOLORES COUNTY,0803300000,Dolores
8,DOUGLAS COUNTY,0803500000,Douglas
8,EAGLE COUNTY,0803700000,Eagle
8,ELBERT COUNTY,0803900000,Elbert
8,EL PASO COUNTY,0804100000,El Paso
8,FREMONT COUNTY,0804300000,Fremont
8,GARFIELD COUNTY,0804500000,Garfield
8,GILPIN COUNTY,0804700000,Gilpin
8,GRAND COUNTY,0804900000,Grand
8,GUNNISON COUNTY,0805100000,Gunnison
8,HINSDALE COUNTY,0805300000,Hinsdale
8,HUERFANO COUNTY,0805500000,Huerfano
8,JACKSON COUNTY,0805700000,Jackson
8,JEFFERSON COUNTY,0805900000,Jefferson
8,KIOWA COUNTY,0806100000,Kiowa
8,KIT CARSON COUNTY,0806300000,Kit Carson
8,LAKE COUNTY,0806500000,Lake
8,LA PLATA COUNTY,0806700000,La Plata
8,LARIMER COUNTY,0806900000,Larimer
8,LAS ANIMAS COUNTY,0807100000,Las Animas
8,LINCOLN COUNTY,0807300000,Lincoln
8,LOGAN COUNTY,0807500000,Logan
8,MESA COUNTY,0807700000,Mesa
8,MINERAL COUNTY,0807900000,Mineral
8,MOFFAT COUNTY,0808100000,Moffat
8,MONTEZUMA COUNTY,0808300000,Montezuma
8,MONTROSE COUNTY,0808500000,Montrose
8,MORGAN COUNTY,0808700000,Morgan
8,OTERO COUNTY,0808900000,Otero
8,OURAY COUNTY,0809100000,Ouray
8,PARK COUNTY,0809300000,Park
8,PHILLIPS COUNTY,0809500000,Phillips
8,PITKIN COUNTY,0809700000,Pitkin
8,PROWERS COUNTY,0809900000,Prowers
8,PUEBLO COUNTY,0810100000,Pueblo
8,RIO BLANCO COUNTY,0810300000,Rio Blanco
8,RIO GRANDE COUNTY,0810500000,Rio Grande
8,ROUTT COUNTY,0810700000,Routt
8,SAGUACHE COUNTY,0810900000,Saguache
8,SAN JUAN COUNTY,0811100000,San Juan
8,SAN MIGUEL COUNTY,0811300000,San Miguel
8,SEDGWICK COUNTY,0811500000,Sedgwick
8,SUMMIT COUNTY,0811700000,Summit
8,TELLER COUNTY,0811900000,Teller
8,WASHINGTON COUNTY,0812100000,Washington
8,WELD COUNTY,0812300000,Weld
8,YUMA COUNTY,0812500000,Yuma
9,BETHEL TOWN,0900104720,Bethel Town
9,BRIDGEPORT TOWN,0900108070,Bridgeport Town
9,BROOKFIELD TOWN,0900108980,Brookfield Town
9,DANBURY TOWN,0900118500,Danbury Town
9,DARIEN TOWN,0900118850,Darien Town
9,EASTON TOWN,0900123890,Easton Town
9,FAIRFIELD TOWN,0900126620,Fairfield Town
9,GREENWICH TOWN,0900133620,Greenwich Town
9,MONROE TOWN,0900148620,Monroe Town
9,NEW CANAAN TOWN,0900150580,New Canaan Town
9,NEW FAIRFIELD TOWN,0900150860,New Fairfield Town
9,NEWTOWN TOWN,0900152980,Newtown Town
9,NORWALK TOWN,0900156060,Norwalk Town
9,REDDING TOWN,0900163480,Redding Town
9,RIDGEFIELD TOWN,0900163970,Ridgefield Town
9,SHELTON TOWN,0900168170,Shelton Town
9,SHERMAN TOWN,0900168310,Sherman Town
9,STAMFORD TOWN,0900173070,Stamford Town
9,STRATFORD TOWN,0900174190,Stratford Town
9,TRUMBULL TOWN,0900177200,Trumbull Town
9,WESTON TOWN,0900183430,Weston Town
9,WESTPORT TOWN,0900183500,Westport Town
9,WILTON TOWN,0900186370,Wilton Town
9,AVON TOWN,0900302060,Avon Town
9,BERLIN TOWN,0900304300,Berlin Town
9,BLOOMFIELD TOWN,0900305910,Bloomfield Town
9,BRISTOL TOWN,0900308490,Bristol Town
9,BURLINGTON TOWN,0900310100,Burlington Town
9,CANTON TOWN,0900312270,Canton Town
9,EAST GRANBY TOWN,0900322070,East Granby Town
9,EAST HARTFORD TOWN,0900322630,East Hartford Town
9,EAST WINDSOR TOWN,0900324800,East Windsor Town
9,ENFIELD TOWN,0900325990,Enfield Town
9,FARMINGTON TOWN,0900327600,Farmington Town
9,GLASTONBURY TOWN,0900331240,Glastonbury Town
9,GRANBY TOWN,0900332640,Granby Town
9,HARTFORD TOWN,0900337070,Hartford Town
9,HARTLAND TOWN,0900337140,Hartland Town
9,MANCHESTER TOWN,0900344700,Manchester Town
9,MARLBOROUGH TOWN,0900345820,Marlborough Town
9,NEW BRITAIN TOWN,0900350440,New Britain Town
9,NEWINGTON TOWN,0900352140,Newington Town
9,PLAINVILLE TOWN,0900360120,Plainville Town
9,ROCKY HILL TOWN,0900365370,Rocky Hill Town
9,SIMSBURY TOWN,0900368940,Simsbury Town
9,SOUTHINGTON TOWN,0900370550,Southington Town
9,SOUTH WINDSOR TOWN,0900371390,South Windsor Town
9,SUFFIELD TOWN,0900374540,Suffield Town
9,WEST HARTFORD TOWN,0900382590,West Hartford Town
9,WETHERSFIELD TOWN,0900384900,Wethersfield Town
9,WINDSOR TOWN,0900387000,Windsor Town
9,WINDSOR LOCKS TOWN,0900387070,Windsor Locks Town
9,BARKHAMSTED TOWN,0900502760,Barkhamsted Town
9,BETHLEHEM TOWN,0900504930,Bethlehem Town
9,BRIDGEWATER TOWN,0900508210,Bridgewater Town
9,CANAAN TOWN,0900510940,Canaan Town
9,COLEBROOK TOWN,0900516050,Colebrook Town
9,CORNWALL TOWN,0900517240,Cornwall Town
9,GOSHEN TOWN,0900532290,Goshen Town
9,HARWINTON TOWN,0900537280,Harwinton Town
9,KENT TOWN,0900540290,Kent Town
9,LITCHFIELD TOWN,0900543370,Litchfield Town
9,MORRIS TOWN,0900549460,Morris Town
9,NEW HARTFORD TOWN,0900551350,New Hartford Town
9,NEW MILFORD TOWN,0900552630,New Milford Town
9,NORFOLK TOWN,0900553470,Norfolk Town
9,NORTH CANAAN TOWN,0900554030,North Canaan Town
9,PLYMOUTH TOWN,0900560750,Plymouth Town
9,ROXBURY TOWN,0900565930,Roxbury Town
9,SALISBURY TOWN,0900566420,Salisbury Town
9,SHARON TOWN,0900567960,Sharon Town
9,THOMASTON TOWN,0900575730,Thomaston Town
9,TORRINGTON TOWN,0900576570,Torrington Town
9,WARREN TOWN,0900579510,Warren Town
9,WASHINGTON TOWN,0900579720,Washington Town
9,WATERTOWN TOWN,0900580490,Watertown Town
9,WINCHESTER TOWN,0900586440,Winchester Town
9,WOODBURY TOWN,0900587910,Woodbury Town
9,CHESTER TOWN,0900714300,Chester Town
9,CLINTON TOWN,0900715350,Clinton Town
9,CROMWELL TOWN,0900718080,Cromwell Town
9,DEEP RIVER TOWN,0900719130,Deep River Town
9,DURHAM TOWN,0900720810,Durham Town
9,EAST HADDAM TOWN,0900722280,East Haddam Town
9,EAST HAMPTON TOWN,0900722490,East Hampton Town
9,ESSEX TOWN,0900726270,Essex Town
9,HADDAM TOWN,0900735230,Haddam Town
9,KILLINGWORTH TOWN,0900740710,Killingworth Town
9,MIDDLEFIELD TOWN,0900747080,Middlefield Town
9,MIDDLETOWN TOWN,0900747360,Middletown Town
9,OLD SAYBROOK TOWN,0900757320,Old Saybrook Town
9,PORTLAND TOWN,0900761800,Portland Town
9,WESTBROOK TOWN,0900781680,Westbrook Town
9,ANSONIA TOWN,0900901220,Ansonia Town
9,BEACON FALLS TOWN,0900903250,Beacon Falls Town
9,BETHANY TOWN,0900904580,Bethany Town
9,BRANFORD TOWN,0900907310,Branford Town
9,CHESHIRE TOWN,0900914160,Cheshire Town
9,DERBY TOWN,0900919550,Derby Town
9,EAST HAVEN TOWN,0900922910,East Haven Town
9,GUILFORD TOWN,0900934950,Guilford Town
9,HAMDEN TOWN,0900935650,Hamden Town
9,MADISON TOWN,0900944560,Madison Town
9,MERIDEN TOWN,0900946520,Meriden Town
9,MIDDLEBURY TOWN,0900946940,Middlebury Town
9,MILFORD TOWN,0900947535,Milford Town
9,NAUGATUCK TOWN,0900949950,Naugatuck Town
9,NEW HAVEN TOWN,0900952070,New Haven Town
9,NORTH BRANFORD TOWN,0900953890,North Branford Town
9,NORTH HAVEN TOWN,0900954870,North Haven Town
9,ORANGE TOWN,0900957600,Orange Town
9,OXFORD TOWN,0900958300,Oxford Town
9,PROSPECT TOWN,0900962290,Prospect Town
9,SEYMOUR TOWN,0900967610,Seymour Town
9,SOUTHBURY TOWN,0900969640,Southbury Town
9,WALLINGFORD TOWN,0900978740,Wallingford Town
9,WATERBURY TOWN,0900980070,Waterbury Town
9,WEST HAVEN TOWN,0900982870,West Haven Town
9,WOLCOTT TOWN,0900987560,Wolcott Town
9,WOODBRIDGE TOWN,0900987700,Woodbridge Town
9,BOZRAH TOWN,0901106820,Bozrah Town
9,COLCHESTER TOWN,0901115910,Colchester Town
9,EAST LYME TOWN,0901123400,East Lyme Town
9,FRANKLIN TOWN,0901129910,Franklin Town
9,GRISWOLD TOWN,0901133900,Griswold Town
9,GROTON TOWN,0901134250,Groton Town
9,LEBANON TOWN,0901142390,Lebanon Town
9,LEDYARD TOWN,0901142600,Ledyard Town
9,LISBON TOWN,0901143230,Lisbon Town
9,LYME TOWN,0901144210,Lyme Town
9,MONTVILLE TOWN,0901148900,Montville Town
9,NEW LONDON TOWN,0901152350,New London Town
9,NORTH STONINGTON TOWN,0901155500,North Stonington Town
9,NORWICH TOWN,0901156270,Norwich Town
9,OLD LYME TOWN,0901157040,Old Lyme Town
9,PRESTON TOWN,0901162150,Preston Town
9,SALEM TOWN,0901166210,Salem Town
9,SPRAGUE TOWN,0901171670,Sprague Town
9,STONINGTON TOWN,0901173770,Stonington Town
9,VOLUNTOWN TOWN,0901178600,Voluntown Town
9,WATERFORD TOWN,0901180280,Waterford Town
9,ANDOVER TOWN,0901301080,Andover Town
9,BOLTON TOWN,0901306260,Bolton Town
9,COLUMBIA TOWN,0901316400,Columbia Town
9,COVENTRY TOWN,0901317800,Coventry Town
9,ELLINGTON TOWN,0901325360,Ellington Town
9,HEBRON TOWN,0901337910,Hebron Town
9,MANSFIELD TOWN,0901344910,Mansfield Town
9,SOMERS TOWN,0901369220,Somers Town
9,STAFFORD TOWN,0901372090,Stafford Town
9,TOLLAND TOWN,0901376290,Tolland Town
9,UNION TOWN,0901377830,Union Town
9,VERNON TOWN,0901378250,Vernon Town
9,WILLINGTON TOWN,0901385950,Willington Town
9,ASHFORD TOWN,0901501430,Ashford Town
9,BROOKLYN TOWN,0901509190,Brooklyn Town
9,CANTERBURY TOWN,0901512130,Canterbury Town
9,CHAPLIN TOWN,0901513810,Chaplin Town
9,EASTFORD TOWN,0901521860,Eastford Town
9,HAMPTON TOWN,0901536000,Hampton Town
9,KILLINGLY TOWN,0901540500,Killingly Town
9,PLAINFIELD TOWN,0901559980,Plainfield Town
9,POMFRET TOWN,0901561030,Pomfret Town
9,PUTNAM TOWN,0901562710,Putnam Town
9,SCOTLAND TOWN,0901567400,Scotland Town
9,STERLING TOWN,0901573420,Sterling Town
9,THOMPSON TOWN,0901575870,Thompson Town
9,WINDHAM TOWN,0901586790,Windham Town
9,WOODSTOCK TOWN,0901588190,Woodstock Town
10,KENT COUNTY,1000100000,Kent
10,NEW CASTLE COUNTY,1000300000,New Castle
10,SUSSEX COUNTY,1000500000,Sussex
12,ALACHUA COUNTY,1200100000,Alachua
12,BAKER COUNTY,1200300000,Baker
12,BAY COUNTY,1200500000,Bay
12,BRADFORD COUNTY,1200700000,Bradford
12,BREVARD COUNTY,1200900000,Brevard
12,BROWARD COUNTY,1201100000,Broward
12,CALHOUN COUNTY,1201300000,Calhoun
12,CHARLOTTE COUNTY,1201500000,Charlotte
12,CITRUS COUNTY,1201700000,Citrus
12,CLAY COUNTY,1201900000,Clay
12,COLLIER COUNTY,1202100000,Collier
12,COLUMBIA COUNTY,1202300000,Columbia
12,DESOTO COUNTY,1202700000,Desoto
12,DIXIE COUNTY,1202900000,Dixie
12,DUVAL COUNTY,1203100000,Duval
12,ESCAMBIA COUNTY,1203300000,Escambia
12,FLAGLER COUNTY,1203500000,Flagler
12,FRANKLIN COUNTY,1203700000,Franklin
12,GADSDEN COUNTY,1203900000,Gadsden
12,GILCHRIST COUNTY,1204100000,Gilchrist
12,GLADES COUNTY,1204300000,Glades
12,GULF COUNTY,1204500000,Gulf
12,HAMILTON COUNTY,1204700000,Hamilton
12,HARDEE COUNTY,1204900000,Hardee
12,HENDRY COUNTY,1205100000,Hendry
12,HERNANDO COUNTY,1205300000,Hernando
12,HIGHLANDS COUNTY,1205500000,Highlands
12,HILLSBOROUGH COUNTY,1205700000,Hillsborough
12,HOLMES COUNTY,1205900000,Holmes
12,INDIAN RIVER COUNTY,1206100000,Indian River
12,JACKSON COUNTY,1206300000,Jackson
12,JEFFERSON COUNTY,1206500000,Jefferson
12,LAFAYETTE COUNTY,1206700000,Lafayette
12,LAKE COUNTY,1206900000,Lake
12,LEE COUNTY,1207100000,Lee
12,LEON COUNTY,1207300000,Leon
12,LEVY COUNTY,1207500000,Levy
12,LIBERTY COUNTY,1207700000,Liberty
12,MADISON COUNTY,1207900000,Madison
12,MANATEE COUNTY,1208100000,Manatee
12,MARION COUNTY,1208300000,Marion
12,MARTIN COUNTY,1208500000,Martin
12,MIAMI-DADE COUNTY,1208600000,Miami-Dade
12,MONROE COUNTY,1208700000,Monroe
12,NASSAU COUNTY,1208900000,Nassau
12,OKALOOSA COUNTY,1209100000,Okaloosa
12,OKEECHOBEE COUNTY,1209300000,Okeechobee
12,ORANGE COUNTY,1209500000,Orange
12,OSCEOLA COUNTY,1209700000,Osceola
12,PALM BEACH COUNTY,1209900000,Palm Beach
12,PASCO COUNTY,1210100000,Pasco
12,PINELLAS COUNTY,1210300000,Pinellas
12,POLK COUNTY,1210500000,Polk
12,PUTNAM COUNTY,1210700000,Putnam
12,ST. JOHNS COUNTY,1210900000,St. Johns
12,ST. LUCIE COUNTY,1211100000,St. Lucie
12,SANTA ROSA COUNTY,1211300000,Santa Rosa
12,SARASOTA COUNTY,1211500000,Sarasota
12,SEMINOLE COUNTY,1211700000,Seminole
12,SUMTER COUNTY,1211900000,Sumter
12,SUWANNEE COUNTY,1212100000,Suwannee
12,TAYLOR COUNTY,1212300000,Taylor
12,UNION COUNTY,1212500000,Union
12,VOLUSIA COUNTY,1212700000,Volusia
12,WAKULLA COUNTY,1212900000,Wakulla
12,WALTON COUNTY,1213100000,Walton
12,WASHINGTON COUNTY,1213300000,Washington
13,APPLING COUNTY,1300100000,Appling
13,ATKINSON COUNTY,1300300000,Atkinson
13,BACON COUNTY,1300500000,Bacon
13,BAKER COUNTY,1300700000,Baker
13,BALDWIN COUNTY,1300900000,Baldwin
13,BANKS COUNTY,1301100000,Banks
13,BARROW COUNTY,1301300000,Barrow
13,BARTOW COUNTY,1301500000,Bartow
13,BEN HILL COUNTY,1301700000,Ben Hill
13,BERRIEN COUNTY,1301900000,Berrien
13,BIBB COUNTY,1302100000,Bibb
13,BLECKLEY COUNTY,1302300000,Bleckley
13,BRANTLEY COUNTY,1302500000,Brantley
13,BROOKS COUNTY,1302700000,Brooks
13,BRYAN COUNTY,1302900000,Bryan
13,BULLOCH COUNTY,1303100000,Bulloch
13,BURKE COUNTY,1303300000,Burke
13,BUTTS COUNTY,1303500000,Butts
13,CALHOUN COUNTY,1303700000,Calhoun
13,CAMDEN COUNTY,1303900000,Camden
13,CANDLER COUNTY,1304300000,Candler
13,CARROLL COUNTY,1304500000,Carroll
13,CATOOSA COUNTY,1304700000,Catoosa
13,CHARLTON COUNTY,1304900000,Charlton
13,CHATHAM COUNTY,1305100000,Chatham
13,CHATTAHOOCHEE COUNTY,1305300000,Chattahoochee
13,CHATTOOGA COUNTY,1305500000,Chattooga
13,CHEROKEE COUNTY,1305700000,Cherokee
13,CLARKE COUNTY,1305900000,Clarke
13,CLAY COUNTY,1306100000,Clay
13,CLAYTON COUNTY,1306300000,Clayton
13,CLINCH COUNTY,1306500000,Clinch
13,COBB COUNTY,1306700000,Cobb
13,COFFEE COUNTY,1306900000,Coffee
13,COLQUITT COUNTY,1307100000,Colquitt
13,COLUMBIA COUNTY,1307300000,Columbia
13,COOK COUNTY,1307500000,Cook
13,COWETA COUNTY,1307700000,Coweta
13,CRAWFORD COUNTY,1307900000,Crawford
13,CRISP COUNTY,1308100000,Crisp
13,DADE COUNTY,1308300000,Dade
13,DAWSON COUNTY,1308500000,Dawson
13,DECATUR COUNTY,1308700000,Decatur
13,DEKALB COUNTY,1308900000,Dekalb
13,DODGE COUNTY,1309100000,Dodge
13,DOOLY COUNTY,1309300000,Dooly
13,DOUGHERTY COUNTY,1309500000,Dougherty
13,DOUGLAS COUNTY,1309700000,Douglas
13,EARLY COUNTY,1309900000,Early
13,ECHOLS COUNTY,1310100000,Echols
13,EFFINGHAM COUNTY,1310300000,Effingham
13,ELBERT COUNTY,1310500000,Elbert
13,EMANUEL COUNTY,1310700000,Emanuel
